# material: nickel 
# electron heat capacity (DFT calculation not spin resolved) 
# temperature [K], heat capacity [J/(m^3K)] 
1484.14 6.460234e+05
1487.48 6.466949e+05
1490.82 6.473401e+05
1494.16 6.479592e+05
1497.50 6.486660e+05
1500.83 6.492333e+05
1504.17 6.500015e+05
1507.51 6.505173e+05
1510.85 6.513470e+05
1514.19 6.519247e+05
1517.53 6.525899e+05
1520.87 6.532296e+05
1524.21 6.538441e+05
1527.55 6.546583e+05
1530.88 6.552221e+05
1534.22 6.558734e+05
1537.56 6.566117e+05
1540.90 6.572128e+05
1544.24 6.580131e+05
1547.58 6.585645e+05
1550.92 6.592032e+05
1554.26 6.600405e+05
1557.60 6.606298e+05
1560.93 6.611948e+05
1564.27 6.620694e+05
1567.61 6.625857e+05
1570.95 6.633002e+05
1574.29 6.641012e+05
1577.63 6.646563e+05
1580.97 6.654090e+05
1584.31 6.660269e+05
1587.65 6.667316e+05
1590.98 6.674124e+05
1594.32 6.681797e+05
1597.66 6.687029e+05
1601.00 6.695330e+05
1604.34 6.702293e+05
1607.68 6.707923e+05
1611.02 6.716614e+05
1614.36 6.721780e+05
1617.70 6.730003e+05
1621.04 6.735803e+05
1624.37 6.743562e+05
1627.71 6.751088e+05
1631.05 6.757293e+05
1634.39 6.764362e+05
1637.73 6.771203e+05
1641.07 6.777817e+05
1644.41 6.786379e+05
1647.75 6.791456e+05
1651.09 6.799566e+05
1654.42 6.806367e+05
1657.76 6.814026e+05
1661.10 6.820381e+05
1664.44 6.827597e+05
1667.78 6.835670e+05
1671.12 6.841364e+05
1674.46 6.848997e+05
1677.80 6.856409e+05
1681.14 6.862528e+05
1684.47 6.870580e+05
1687.81 6.877340e+05
1691.15 6.884958e+05
1694.49 6.891288e+05
1697.83 6.899546e+05
1701.17 6.906518e+05
1704.51 6.913278e+05
1707.85 6.919827e+05
1711.19 6.928298e+05
1714.52 6.934425e+05
1717.86 6.942473e+05
1721.20 6.949246e+05
1724.54 6.956873e+05
1727.88 6.964292e+05
1731.22 6.970443e+05
1734.56 6.978508e+05
1737.90 6.986365e+05
1741.24 6.992958e+05
1744.57 6.999349e+05
1747.91 7.007648e+05
1751.25 7.015741e+05
1754.59 7.021524e+05
1757.93 7.029214e+05
1761.27 7.037752e+05
1764.61 7.043986e+05
1767.95 7.051073e+05
1771.29 7.059010e+05
1774.62 7.066746e+05
1777.96 7.073238e+05
1781.30 7.081625e+05
1784.64 7.087725e+05
1787.98 7.095719e+05
1791.32 7.103517e+05
1794.66 7.111119e+05
1798.00 7.117486e+05
1801.34 7.125742e+05
1804.67 7.132765e+05
1808.01 7.140635e+05
1811.35 7.147275e+05
1814.69 7.155799e+05
1818.03 7.162061e+05
1821.37 7.170204e+05
1824.71 7.178157e+05
1828.05 7.184889e+05
1831.39 7.193497e+05
1834.72 7.199856e+05
1838.06 7.208090e+05
1841.40 7.215108e+05
1844.74 7.222970e+05
1848.08 7.229621e+05
1851.42 7.238142e+05
1854.76 7.245452e+05
1858.10 7.252580e+05
1861.44 7.260551e+05
